source_id,name,longitude,latitude,observation_time,brightness_value,brightness_unit,instrument,source,wavelength_um
dekleer2019-Janus Patera-20141208-Lp,Janus Patera,-35.60000000000002,-5.0,2014-12-08,5.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20141215-Lp,Janus Patera,-36.89999999999998,-5.4,2014-12-15,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150112-PAH,Janus Patera,-34.60000000000002,-4.8,2015-01-12,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20150112-Lp,Janus Patera,-34.60000000000002,-4.8,2015-01-12,6.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150112-Ms,Janus Patera,-34.60000000000002,-4.8,2015-01-12,5.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20150116-Lp,Janus Patera,-37.0,-4.5,2015-01-16,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150116-Ms,Janus Patera,-37.0,-4.5,2015-01-16,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20150326-Lp,Janus Patera,-38.5,-3.7,2015-03-26,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150328-Lp,Janus Patera,-41.30000000000001,-4.9,2015-03-28,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150402-Lp,Janus Patera,-40.80000000000001,-4.4,2015-04-02,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150402-Ms,Janus Patera,-40.80000000000001,-4.4,2015-04-02,4.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20150404-Lp,Janus Patera,-40.89999999999998,-4.1,2015-04-04,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150404-Ms,Janus Patera,-40.89999999999998,-4.1,2015-04-04,5.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20150406-Lp,Janus Patera,-40.30000000000001,-3.6,2015-04-06,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150420-Lp,Janus Patera,-39.80000000000001,-5.5,2015-04-20,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150427-Lp,Janus Patera,-41.80000000000001,-4.6,2015-04-27,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150429-Lp,Janus Patera,-39.5,-4.4,2015-04-29,2.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150429-Ms,Janus Patera,-39.5,-4.4,2015-04-29,2.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20150605-PAH,Janus Patera,-38.69999999999999,-2.8,2015-06-05,2.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20150605-Lp,Janus Patera,-38.69999999999999,-2.8,2015-06-05,3.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20150605-Ms,Janus Patera,-38.69999999999999,-2.8,2015-06-05,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20151222-Lp,Janus Patera,-36.5,-3.5,2015-12-22,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20151222-Ms,Janus Patera,-36.5,-3.5,2015-12-22,7.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20151225-Lp,Janus Patera,-37.30000000000001,-3.6,2015-12-25,7.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20151225-Ms,Janus Patera,-37.30000000000001,-3.6,2015-12-25,6.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20160204-Lp,Janus Patera,-38.0,-5.8,2016-02-04,3.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160211-Lp,Janus Patera,-33.69999999999999,-5.1,2016-02-11,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160218-Lp,Janus Patera,-34.80000000000001,-1.6,2016-02-18,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160220-Lp,Janus Patera,-37.19999999999999,-0.7,2016-02-20,4.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160312-Lp,Janus Patera,-36.10000000000002,-2.5,2016-03-12,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160314-Lp,Janus Patera,-35.80000000000001,-1.6,2016-03-14,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160501-Lp,Janus Patera,-37.10000000000002,-1.3,2016-05-01,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160508-Lp,Janus Patera,-40.39999999999998,-2.0,2016-05-08,6.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160510-Lp,Janus Patera,-38.10000000000002,-1.4,2016-05-10,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160513-Lp,Janus Patera,-36.39999999999998,-2.6,2016-05-13,6.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160515-PAH,Janus Patera,-39.5,-6.1,2016-05-15,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20160515-Lp,Janus Patera,-39.5,-6.1,2016-05-15,4.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160515-Ms,Janus Patera,-39.5,-6.1,2016-05-15,5.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20160517-Lp,Janus Patera,-39.89999999999998,-2.4,2016-05-17,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160524-Lp,Janus Patera,-38.69999999999999,-1.0,2016-05-24,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160531-Lp,Janus Patera,-36.39999999999998,-1.0,2016-05-31,4.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160602-Lp,Janus Patera,-33.30000000000001,-1.0,2016-06-02,3.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160607-Lp,Janus Patera,-39.30000000000001,-2.8,2016-06-07,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160609-Lp,Janus Patera,-39.80000000000001,-3.0,2016-06-09,2.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20160616-Lp,Janus Patera,-36.39999999999998,-4.2,2016-06-16,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20161122-Lp,Janus Patera,-35.5,-2.9,2016-11-22,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20161129-Lp,Janus Patera,-34.5,-3.7,2016-11-29,5.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20161222-PAH,Janus Patera,-36.89999999999998,-5.7,2016-12-22,6.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20161222-Lp,Janus Patera,-36.89999999999998,-5.7,2016-12-22,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20161222-BrAlphaCont,Janus Patera,-36.89999999999998,-5.7,2016-12-22,8.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Janus Patera-20161222-BrAlpha,Janus Patera,-36.89999999999998,-5.7,2016-12-22,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Janus Patera-20161222-Ms,Janus Patera,-36.89999999999998,-5.7,2016-12-22,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20161224-Lp,Janus Patera,-39.60000000000002,-3.0,2016-12-24,8.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170107-H2O,Janus Patera,-37.0,-5.1,2017-01-07,4.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Janus Patera-20170107-PAH,Janus Patera,-37.0,-5.1,2017-01-07,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20170107-Lp,Janus Patera,-37.0,-5.1,2017-01-07,7.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170107-BrAlphaCont,Janus Patera,-37.0,-5.1,2017-01-07,7.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Janus Patera-20170107-BrAlpha,Janus Patera,-37.0,-5.1,2017-01-07,9.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Janus Patera-20170107-Ms,Janus Patera,-37.0,-5.1,2017-01-07,7.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20170114-Lp,Janus Patera,-34.39999999999998,-0.5,2017-01-14,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170123-H2O,Janus Patera,-38.30000000000001,-5.4,2017-01-23,3.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Janus Patera-20170123-PAH,Janus Patera,-38.30000000000001,-5.4,2017-01-23,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20170123-Lp,Janus Patera,-38.30000000000001,-5.4,2017-01-23,5.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170130-Lp,Janus Patera,-35.69999999999999,-3.1,2017-01-30,5.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170206-H2O,Janus Patera,-35.69999999999999,-5.0,2017-02-06,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Janus Patera-20170206-Lp,Janus Patera,-35.69999999999999,-5.0,2017-02-06,5.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170206-BrAlphaCont,Janus Patera,-35.69999999999999,-5.0,2017-02-06,6.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Janus Patera-20170206-BrAlpha,Janus Patera,-35.69999999999999,-5.0,2017-02-06,6.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Janus Patera-20170206-Ms,Janus Patera,-35.69999999999999,-5.0,2017-02-06,6.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20170224-Lp,Janus Patera,-34.19999999999999,-1.2,2017-02-24,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170402-Lp,Janus Patera,-36.30000000000001,-2.3,2017-04-02,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170404-Lp,Janus Patera,-36.5,-1.9,2017-04-04,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170504-Lp,Janus Patera,-39.19999999999999,-1.5,2017-05-04,3.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170506-Lp,Janus Patera,-37.89999999999998,-1.3,2017-05-06,5.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170511-Lp,Janus Patera,-35.89999999999998,-0.7,2017-05-11,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170522-Lp,Janus Patera,-38.60000000000002,-1.4,2017-05-22,4.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170527-H2O,Janus Patera,-40.60000000000002,-4.8,2017-05-27,2.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Janus Patera-20170527-PAH,Janus Patera,-40.60000000000002,-4.8,2017-05-27,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20170527-Lp,Janus Patera,-40.60000000000002,-4.8,2017-05-27,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170527-BrAlphaCont,Janus Patera,-40.60000000000002,-4.8,2017-05-27,7.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Janus Patera-20170527-BrAlpha,Janus Patera,-40.60000000000002,-4.8,2017-05-27,9.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Janus Patera-20170527-Ms,Janus Patera,-40.60000000000002,-4.8,2017-05-27,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20170529-Lp,Janus Patera,-37.10000000000002,-2.5,2017-05-29,5.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170603-Lp,Janus Patera,-38.80000000000001,-1.0,2017-06-03,3.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170628-Lp,Janus Patera,-39.89999999999998,-4.8,2017-06-28,4.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170705-Lp,Janus Patera,-39.39999999999998,-2.3,2017-07-05,5.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170721-H2O,Janus Patera,-40.0,-6.6,2017-07-21,2.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Janus Patera-20170721-PAH,Janus Patera,-40.0,-6.6,2017-07-21,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20170721-Lp,Janus Patera,-40.0,-6.6,2017-07-21,8.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20170721-BrAlphaCont,Janus Patera,-40.0,-6.6,2017-07-21,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Janus Patera-20170721-Ms,Janus Patera,-40.0,-6.6,2017-07-21,7.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20170723-BrAlpha,Janus Patera,-41.5,-5.1,2017-07-23,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Janus Patera-20171211-Lp,Janus Patera,-37.39999999999998,-5.5,2017-12-11,3.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20171213-Lp,Janus Patera,-38.0,-5.5,2017-12-13,6.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20171213-Ms,Janus Patera,-38.0,-5.5,2017-12-13,8.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20180117-Lp,Janus Patera,-36.19999999999999,-4.3,2018-01-17,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180119-PAH,Janus Patera,-36.0,-5.3,2018-01-19,6.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Janus Patera-20180119-Lp,Janus Patera,-36.0,-5.3,2018-01-19,6.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180119-Ms,Janus Patera,-36.0,-5.3,2018-01-19,7.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Janus Patera-20180315-Lp,Janus Patera,-34.69999999999999,-1.2,2018-03-15,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180507-Lp,Janus Patera,-37.89999999999998,-3.9,2018-05-07,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180606-Lp,Janus Patera,-37.39999999999998,-4.2,2018-06-06,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180615-Lp,Janus Patera,-36.5,-0.5,2018-06-15,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180617-Lp,Janus Patera,-36.5,-2.6,2018-06-17,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180622-Lp,Janus Patera,-37.39999999999998,-0.9,2018-06-22,3.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Janus Patera-20180701-Lp,Janus Patera,-37.0,-3.3,2018-07-01,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-UP 38W-20180119-Ms,UP 38W,-37.69999999999999,-25.3,2018-01-19,1.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Pfu374-20140120-Ms,Pfu374,-47.69999999999999,-23.7,2014-01-20,1.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Pfu374-20150116-Ms,Pfu374,-49.69999999999999,-25.7,2015-01-16,0.94,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Pfu374-20150429-Ms,Pfu374,-52.39999999999998,-24.3,2015-04-29,1.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Masubi-20140120-Lp,Masubi,-52.5,-42.9,2014-01-20,2.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Masubi-20140120-Ms,Masubi,-52.5,-42.9,2014-01-20,3.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Masubi-20150116-Lp,Masubi,-54.89999999999998,-42.5,2015-01-16,2.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Masubi-20150116-Ms,Masubi,-54.89999999999998,-42.5,2015-01-16,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Masubi-20150404-Ms,Masubi,-56.5,-41.4,2015-04-04,2.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
